Costo_Producci�n Graiman,Margen_Operativo,Ingresos_Mensuales,Gasto_Log�stico,Stock_Disponible,Rotaci�n_Inventario,Productos_M�s_Vendidos,Nivel_Reorden,Horas_Trabajadas,�ndice_Capacitaci�n,Productividad_Operarios,Tasa_Ausentismo,Lead_Source,Tasa_Conversi�n,Valor_Compra_Promedio,Frecuencia_Compra,Tiempo_Entrega_Proveedor,Cumplimiento_Entregas,Costo_Transporte,Retrasos_Producci�n,Segmento_Cliente,Regi�n_Cliente,Antig�edad_Cliente,Nivel_Satisfacci�n,Defectos_Producci�n,Tiempo_Parada_M�quina,Tipo_Producto,Fecha_Registro,Sentimiento_Promedio,Volumen_Menciones,Interacci�n_Posts,Tendencias_B�squeda,�ndice_Demanda_Construcci�n,Precios_Materia_Prima,Tendencia_Precios_Competencia,Tipo_Cambio_USD,Participaci�n_Mercado,Precio_Promedio_Competencia,Nuevos_Lanzamientos_Competencia,Variaci�n_Demanda_Zona,Crecimiento_PIB,�ndice_Constructivo,Inversi�n_Obra_P�blica,Inflaci�n_Mensual,Tendencias_Construcci�n_Web,B�squedas_Por_Cer�mica,Reviews_Online,Rango_Precios_Mercado,Nombre_Cliente
35.75998918,0.172111225,124881.0687,8014.697502,2635,4.637965375,Porcelanato,196.1941489,176.7045254,0.705598731,91.02637336,0.016471592,Referido,0.291159885,505.6950498,3,9.897724259,92.45346707,190.2278739,0,Constructor,Guayas,2,4.576228642,40,3.493797729,Cer�mica,2023-02-17 0:00:00,-0.119465881,585,1243,71.04073068,39.22885839,5.783034959,-4.454609197,1.091145035,52.19015675,13.9382614,8,14.26090238,1.420765884,115.3926039,45093.12104,0.051775116,92.46180502,9944,2.144177631,11.29892923,Sof�a Ochoa
31.6544327,0.141944187,85765.48952,1515.459452,1352,8.244970189,Cer�mica,417.6044538,50.93251909,0.786536154,53.17419927,0.084884199,Web,0.059033375,279.0656423,10,14.89376736,83.01591038,189.1773896,1,Constructor,Azuay,11,2.59852373,22,3.121800545,Porcelanato,2023-02-18 0:00:00,0.877357411,412,1193,27.80075163,9.622725201,26.94621135,4.61387345,1.011374355,10.37424652,35.37822552,12,-3.564791832,0.980234986,141.6930257,7205.701407,0.008438532,21.56030931,1934,1.841876069,34.41917723,Daniela �lvarez
20.01413376,0.171724135,97315.81154,4911.315257,3340,1.928365512,Cer�mica,385.111993,101.6019917,0.666338363,54.81202096,0.021730619,Facebook,0.204017343,627.9792498,9,3.195843605,95.69506395,354.470423,6,Constructor,Cuenca,0,2.921313947,27,7.880140279,Cer�mica,2023-02-19 0:00:00,0.749907151,604,1438,80.05733862,19.13178522,6.327471952,-3.371247814,1.079139025,17.44463234,24.57817595,9,8.036137358,-2.496074053,127.5537881,22540.59763,0.991084415,73.28527946,9241,3.548493811,32.94358832,Marco Crespo
28.94972818,0.086994001,116918.2173,12806.9886,4518,3.98140666,Azulejo,180.0622599,115.1066531,0.024730402,83.5535222,0.052081258,Facebook,0.157773746,693.048326,1,2.636857493,98.13665509,482.8056948,7,Constructor,Loja,18,2.797213154,45,8.150312213,Gres,2023-02-20 0:00:00,0.754044384,4017,1582,63.93509474,11.43938251,18.50557595,4.299786162,1.017529352,38.24749637,44.71391118,7,15.37522701,-3.877610237,81.96360562,21948.85038,0.149344201,83.16877843,16041,2.453629653,46.10656467,Patricia Mora
20.81721861,0.210150139,175192.3722,13422.90092,1894,2.452902528,Cer�mica,272.5085854,198.5467072,0.155327551,66.9111938,0.043142867,Web,0.198663585,654.9439115,10,14.98114953,90.29409292,327.6303255,9,Mayorista,Azuay,7,3.274786542,37,5.034041678,Porcelanato,2023-02-21 0:00:00,0.610102634,947,1227,66.9611559,83.7147017,13.74477462,4.596701901,1.069710319,57.01914082,49.68452623,6,3.872452751,4.350926573,94.22427709,5490.877988,0.900526714,95.0735622,6075,3.848878072,38.46361963,Miguel P�rez
47.59226562,0.195649243,93775.95253,6279.531659,4698,7.185582686,Porcelanato,195.509295,40.75747158,0.67936869,59.69430474,0.059216854,Sala de Ventas,0.058236067,138.7219061,5,3.754977938,81.91435993,417.3305651,7,Mayorista,Azuay,18,1.5370192,31,7.360017647,Cer�mica,2023-02-22 0:00:00,-0.72726648,2424,264,80.88340638,47.12794311,12.8760909,-2.81940425,1.084356126,28.26238813,27.23083942,5,7.916992505,-2.098702336,145.6169069,5877.84185,0.151369092,87.28789863,7416,1.846929066,25.90782229,Luis Chac�n
20.25258056,0.171222702,83461.10153,1605.633202,2756,3.901279095,Cer�mica,193.2360259,41.72546572,0.532125265,55.51711408,0.065382116,Web,0.242075511,59.07109318,9,16.64414325,93.13606567,410.3526154,2,Mayorista,Azuay,5,1.820243081,36,8.571415094,Porcelanato,2023-02-23 0:00:00,0.769164163,427,798,73.42653594,96.26131401,17.03801783,-1.783616435,1.009919037,31.81283761,33.9621969,3,19.17327491,-3.838075442,129.9320823,48756.10564,0.229432398,83.77483265,18107,1.416432394,13.83970268,Miguel Crespo
27.94672687,0.097332465,88288.22019,2497.782879,1503,5.908291696,Porcelanato,161.2098596,117.9020553,0.14262834,56.88356436,0.004192841,Facebook,0.26322455,160.6628983,1,18.80519258,83.85506263,144.5320774,7,Constructor,Guayas,7,2.942510572,41,0.326098241,Cer�mica,2023-02-24 0:00:00,0.08913756,2532,215,13.87840491,36.78753803,29.62949744,-2.179276448,1.098899291,45.77762704,23.40623288,3,-3.111582932,-4.571803051,88.82770505,2961.753197,0.072565823,17.14018641,7825,3.217715418,34.22328518,Juan V�zquez
38.43361371,0.250223932,148064.1295,4388.545476,1483,1.996049738,Cer�mica,149.4963294,61.72593391,0.304876962,52.32574133,0.024932607,Sala de Ventas,0.143694102,229.183672,1,8.585123003,93.89713803,481.2589553,3,Mayorista,Cuenca,9,1.783060931,14,1.87878808,Cer�mica,2023-02-25 0:00:00,-0.487135943,1047,1853,51.91167527,40.15547375,26.26528995,-0.730415885,1.029466185,25.34775679,45.30121784,7,-2.742040987,-3.725865399,79.10521319,41235.66838,0.218474633,72.83235217,17579,1.356839698,47.92569433,Ver�nica Torres
42.41926632,0.127314305,48969.13148,2309.455569,2230,4.97867415,Cer�mica,439.1060057,195.8523302,0.161688611,89.29956475,0.049318884,Instagram,0.233892803,242.8637908,6,15.00723631,82.13609752,297.0742534,3,Constructor,Quito,10,1.336434342,10,6.814933739,Cer�mica,2023-02-26 0:00:00,0.416949229,2345,776,7.917052242,47.1979911,15.61715737,4.818542332,1.060911598,56.51410251,12.64742669,14,-2.583396436,2.722549674,75.17243491,22057.50417,0.310959736,91.76798079,8845,3.786020513,52.90151042,Sof�a Cordero
37.68039573,0.186940465,183892.1027,7780.101571,3140,7.858926316,Porcelanato,125.9062255,121.5905063,0.235508132,92.79628294,0.063011707,Instagram,0.139210945,324.1942077,8,16.66272707,91.9521475,366.4107767,0,Hogar,Guayas,4,4.208384503,48,0.280546213,Gres,2023-02-27 0:00:00,0.091927687,1335,1751,51.29237436,70.31785417,24.62963417,0.133225995,1.02975616,29.64792547,35.93369327,0,-1.900384078,3.579983495,141.8447121,47607.86454,0.779810747,14.83278358,18758,1.422882965,34.96681822,Luis Guzm�n
8.350639727,0.287621921,146131.8597,2950.954164,2127,2.833974325,Porcelanato,176.8170546,58.73340444,0.755197513,86.98742444,0.077816531,Web,0.241234626,214.0016596,2,14.0494743,82.81617715,151.9822787,1,Constructor,Cuenca,16,4.139957383,2,9.653684949,Cer�mica,2023-02-28 0:00:00,0.004210721,2205,1760,94.72008519,77.8991553,9.075428453,-3.165023751,1.067614897,48.71963374,24.05335436,12,-4.354458283,-4.915067989,138.7427735,45906.22359,0.360797071,66.11752184,4543,4.723424167,35.20507317,Patricia Guzm�n
19.76725813,0.201167166,132884.6777,3554.710023,4091,9.571544259,Porcelanato,472.6292823,48.89784078,0.916644832,70.43652568,0.09255098,Web,0.293401639,751.4886922,7,3.033740634,96.7556789,418.6992226,6,Constructor,Azuay,11,4.364162096,22,8.871285036,Porcelanato,2023-03-01 0:00:00,-0.387512282,291,1682,54.03924839,10.92141575,12.52274745,-2.738244096,1.027227304,37.44619635,45.05527797,4,1.01476115,-0.776186512,114.1498664,24166.01875,0.802159574,0.657128327,14118,2.409624182,55.96144591,Diego Chac�n
13.0910691,0.127314911,24130.86654,9843.868075,498,5.419517736,Azulejo,434.1619058,29.93091444,0.800587518,55.68862863,0.029286856,Web,0.134427641,593.6893412,8,11.16225173,80.22611858,253.3346788,8,Constructor,Loja,5,3.339554913,6,4.980066268,Cer�mica,2023-03-02 0:00:00,0.66793791,3038,570,90.60771807,24.34040528,13.95227159,4.518905138,1.096541788,28.14563332,38.54645222,6,2.513525343,-2.878670933,58.78230572,48268.82809,0.810502552,39.00836804,15408,4.448118002,34.5631248,Elena Salinas
45.22344256,0.218881819,106248.4896,4941.961201,4365,3.905050515,Porcelanato,309.5353908,72.1294176,0.550446414,69.65516117,0.040059634,Instagram,0.028183648,367.7240816,4,5.401586334,83.74261036,327.9724234,6,Constructor,Azuay,5,4.134882332,20,1.97036174,Porcelanato,2023-03-03 0:00:00,-0.213641132,2380,1487,44.10895279,37.15849587,27.70283886,1.873433603,1.07521025,52.17700456,42.94547365,9,-5.440970096,2.719593909,83.97967758,38703.47037,0.613445495,75.77145222,14995,1.759233456,54.57495602,Andr�s Montalv�n
43.13501898,0.201171525,23293.02985,9732.93228,2968,1.780092367,Porcelanato,298.748692,20.10528972,0.906215517,73.39795528,0.034827573,Web,0.034989174,736.0445112,6,10.38883067,88.68635777,85.28693883,2,Constructor,Guayas,2,3.909850643,47,6.874008921,Gres,2023-03-04 0:00:00,0.832985564,1735,1243,62.06276771,34.60835448,11.07915844,-0.442678798,1.000796356,50.3077852,59.30426204,6,-2.770890279,4.652855088,87.53208756,3395.44723,0.036287468,15.46958859,9338,4.495508441,42.28474354,Daniela Mora
41.1745481,0.228700646,60996.13403,2578.20156,4891,9.546039566,Cer�mica,443.3970636,121.2409221,0.386974878,58.71487131,0.049625497,Instagram,0.179794829,667.3217167,9,5.045491328,90.58219412,212.1560354,5,Constructor,Azuay,1,3.67023413,29,9.110644091,Porcelanato,2023-03-05 0:00:00,-0.685987221,2698,866,71.46919545,96.83260929,23.77098204,-0.009412448,1.017068632,38.73501123,29.03787532,1,3.366026661,4.294318172,85.72818676,26599.64692,0.925376014,25.23126743,14109,4.674967673,53.11297164,Ver�nica Salinas
18.35134365,0.260573552,99513.6038,13087.67397,437,2.645393165,Azulejo,324.7693536,44.52085588,0.920979236,72.39815313,0.071783603,Facebook,0.039577561,544.0122826,2,13.57429183,90.84010214,255.5597108,7,Constructor,Quito,14,4.824260917,4,8.277584701,Porcelanato,2023-03-06 0:00:00,-0.721512636,1069,392,24.63123209,80.48054542,20.13249953,-0.473626248,1.093603753,19.21665526,36.33066627,9,-7.152735498,0.445902604,95.49094184,10023.71355,0.56533485,3.201251033,12305,1.182915138,34.65700006,Marco Montalv�n
25.96931292,0.260216941,147293.7745,3871.368909,3769,5.142107094,Azulejo,238.1205061,82.39166099,0.259884009,58.05749412,0.000392965,Referido,0.191435411,610.664292,8,1.260232167,80.42614853,184.0922033,5,Hogar,Loja,6,1.318111623,1,3.635318647,Porcelanato,2023-03-07 0:00:00,-0.103915043,4274,469,56.06416186,82.14154594,21.42388428,-1.90330857,1.022297297,34.02102436,58.93788613,5,8.22067042,3.969502887,60.20788059,29293.10469,0.416802367,11.56139754,15704,2.624200507,35.8799702,Ana Guzm�n
26.88163606,0.252757922,173815.0856,11112.6045,2990,4.497162148,Azulejo,72.37763764,183.6386301,0.607526932,93.13489208,0.068342828,Referido,0.091091606,708.9270452,2,12.96202636,92.52801745,338.5844715,0,Hogar,Cuenca,5,4.813054178,28,9.806829337,Gres,2023-03-08 0:00:00,0.072912538,2231,217,79.87084898,19.59261,11.65068948,0.401304822,1.037853801,57.49358856,27.15056144,10,2.37200019,3.946458774,68.63222207,14018.96805,0.645792014,31.26978077,19516,2.303818593,22.52919789,Elena Guzm�n
25.48997047,0.182371383,158714.7137,2195.546049,4697,1.078512727,Porcelanato,90.6805669,132.0600113,0.789908596,59.81145708,0.013190124,Facebook,0.241805956,93.065606,10,14.8125212,83.09926134,125.6004062,5,Hogar,Guayas,3,1.275833751,20,4.443398711,Gres,2023-03-09 0:00:00,-0.259625895,38,1405,14.38150338,23.93071247,14.71511209,3.192324724,1.060460069,17.15380004,49.65376578,11,11.664512,2.096661595,52.51912219,13355.78389,0.153256555,28.9193458,11103,3.949946838,46.60734245,Ana Torres
9.27036126,0.088202018,183446.341,11893.4579,4333,7.947026676,Azulejo,425.0227074,189.1951103,0.300077792,63.73785858,0.047657652,Web,0.255941661,544.3146584,11,13.22765152,89.83214363,487.0218884,9,Hogar,Cuenca,9,4.862579944,11,8.260922325,Porcelanato,2023-03-10 0:00:00,-0.742105065,4354,549,55.16880206,16.27816044,21.59029508,-0.375238232,1.056968461,44.50962024,35.02004994,5,-9.887572126,1.424928139,66.17421776,49071.15942,0.061490152,51.31163618,251,2.107826372,31.73013757,Elena Quito
18.51094019,0.261757167,51759.27215,1582.677216,3453,4.579944139,Porcelanato,443.50365,59.61979026,0.146859144,85.34331615,0.015333422,Facebook,0.178602041,464.9066432,2,4.654175846,82.33488076,479.1472992,3,Hogar,Loja,8,2.746592317,18,8.780963676,Cer�mica,2023-03-11 0:00:00,-0.502417651,2868,524,75.24437871,44.75544887,26.11699769,1.8950738,1.080814536,36.02601751,43.40986126,9,-8.088798493,-2.686923637,135.8893199,38839.46635,0.917978405,45.69679242,19330,3.766494807,30.17301807,Paola Mora
13.35765997,0.219832183,158372.8409,14153.82192,1793,8.553130396,Cer�mica,124.7352044,146.4011532,0.420558834,66.70996664,0.086420125,Web,0.079088487,465.3504883,9,6.719372618,98.2667934,487.0066959,6,Hogar,Guayas,18,1.646610439,7,7.897010792,Cer�mica,2023-03-12 0:00:00,0.476641146,3515,1000,58.18914275,61.06278807,19.12354656,1.402639323,1.095805237,21.98152207,10.81103951,14,-3.288016096,-1.711780384,99.98264709,11006.99221,0.254200484,40.57124418,5269,1.990664378,16.05707713,Juan Salinas
26.74116681,0.260156994,40834.72607,3427.142357,2788,8.870598217,Azulejo,196.4055472,32.48782755,0.092265978,92.15022557,0.086092462,Referido,0.286998061,488.852896,6,5.323771323,95.7709807,439.3188502,7,Constructor,Cuenca,18,2.294377444,31,6.961540602,Cer�mica,2023-03-13 0:00:00,0.919057057,377,147,29.90457087,29.73667022,17.75458658,3.184481432,1.023442154,28.06466926,14.48466863,9,14.89363115,-4.031020811,148.2904266,5009.858502,0.986102076,44.40090401,12241,3.716334543,35.08820036,Luis Quito
39.0367191,0.259165989,54572.18692,7734.784268,700,8.242083733,Porcelanato,77.66682157,72.25297038,0.135313852,53.49590354,0.018082446,Referido,0.032547643,794.9193149,4,19.56859534,87.59743328,141.608842,2,Hogar,Loja,10,4.230992823,46,3.978319146,Porcelanato,2023-03-14 0:00:00,0.411386631,2262,657,61.97319394,56.31879872,13.29964473,0.433801973,1.037352043,15.65448079,22.72168071,14,7.565510422,4.278271929,54.13822984,13621.31908,0.59392999,58.58141291,693,4.44590995,50.42834179,Marco Torres
34.87643101,0.148514598,103810.6499,10642.89813,4725,4.138935431,Porcelanato,98.45771637,167.1215291,0.565952755,99.46212751,0.024697293,Web,0.014917421,414.9065018,2,18.22284972,96.73499722,238.1112262,4,Constructor,Azuay,0,3.763526672,10,4.328601729,Gres,2023-03-15 0:00:00,0.481279449,4435,456,97.63843908,78.66884667,14.14551688,-2.807265749,1.066912954,18.50154659,15.52628368,1,2.104529109,1.376992883,148.5649086,23628.51464,0.56320191,8.158737969,8214,1.448735534,31.53172636,Miguel Calle
7.348058538,0.154926879,40968.06091,5195.172862,1066,8.067384679,Porcelanato,430.9351178,88.12378891,0.723598077,79.8076963,0.052166431,Referido,0.100606948,467.8931474,1,15.48334965,98.18489959,378.1371336,6,Mayorista,Cuenca,17,2.862421048,12,4.573249502,Cer�mica,2023-03-16 0:00:00,-0.335145761,3727,53,84.12241936,17.45468056,16.63161837,-4.825100871,1.090130987,32.59242227,55.05721815,6,18.97267995,2.500484019,145.3017165,4259.356083,0.966673247,23.27435143,9797,1.429486343,51.83265845,Diego Calle
5.15095774,0.227870105,75793.6672,11656.81916,4167,4.531870052,Azulejo,440.1282684,72.32391221,0.352033144,71.64589928,0.09248141,Referido,0.230095471,462.048402,10,9.449976162,82.88464251,282.6961149,4,Constructor,Azuay,10,1.12326146,1,3.015268057,Porcelanato,2023-03-17 0:00:00,0.341350849,1377,451,64.80306867,17.31763712,15.51974734,4.882589907,1.075596739,15.0513344,21.71668216,6,-1.157301046,-3.576547125,133.3830157,23269.5781,0.57682235,74.6531152,7197,1.380154069,48.62340604,Luis Calle
20.96318862,0.250980074,123231.1245,14935.12765,4230,4.570787744,Cer�mica,232.626209,76.42513511,0.032501904,71.16853024,0.060104863,Sala de Ventas,0.12635073,486.4374644,7,9.014854339,93.69592678,155.4284765,6,Mayorista,Cuenca,11,3.832101765,19,6.182972923,Gres,2023-03-18 0:00:00,-0.885461033,2100,1953,41.59194613,36.33840863,16.85093902,-1.124766942,1.080183618,8.207863114,24.76393912,2,16.49725468,-2.357639592,124.587105,13237.24865,0.676627482,66.68984172,7672,1.934113906,30.51623729,Eduardo Torres
26.83262418,0.258498608,131165.6976,14973.19649,2739,5.39677733,Cer�mica,151.9132598,43.95035161,0.559941253,75.08032566,0.015822773,Web,0.284675878,516.6876456,8,3.200437572,86.50400985,159.6417608,9,Mayorista,Azuay,19,2.265826789,18,3.959090309,Porcelanato,2023-03-19 0:00:00,0.738678642,102,1033,85.37766139,37.78334836,29.74445746,4.711003649,1.062013744,42.78554343,59.75949998,13,5.13319649,-3.477894958,65.04672504,24278.57733,0.094126988,67.40236598,11149,3.135616587,41.38577941,Carolina �lvarez
29.68724073,0.089437387,160683.7712,5382.953607,1174,2.611463741,Cer�mica,383.9020979,49.51420215,0.901224243,61.72081793,0.033707957,Web,0.081559862,217.9176339,5,3.548217831,95.67473967,349.0499602,0,Constructor,Quito,4,1.800449532,43,2.537374687,Porcelanato,2023-03-20 0:00:00,-0.23546533,3132,135,31.59001816,59.23686973,26.87246594,3.365023504,1.063239076,53.9267597,38.24274485,14,3.680532259,-2.999170231,78.48554369,46979.25069,0.917172056,81.2926579,14319,3.161142587,24.01692139,Paola Quito
21.46363126,0.284511563,181640.3516,9569.302825,1969,7.445585645,Cer�mica,479.6234362,97.17409154,0.309269648,90.22511801,0.047881997,Facebook,0.247835633,270.1758372,8,14.01729875,97.33410886,460.3901737,2,Constructor,Loja,8,4.018705806,43,4.237052216,Porcelanato,2023-03-21 0:00:00,0.4711919,1068,114,73.12801285,40.33735427,28.78511491,1.606475659,1.000953729,5.177011298,38.79621907,13,-7.103173422,-0.06291787,137.1033869,23143.27824,0.077084886,59.68073684,15471,1.176419619,51.05098692,Andr�s �lvarez
6.174077671,0.153300367,79660.7694,6384.639031,3153,3.024462965,Azulejo,256.4228912,171.5516511,0.423598497,92.70454392,0.066373186,Sala de Ventas,0.123080914,86.57267029,2,4.10378301,94.43465116,240.8255765,3,Constructor,Cuenca,4,1.064409399,12,2.268138913,Gres,2023-03-22 0:00:00,-0.143323989,772,1969,89.92864864,34.90908674,11.12372574,-2.314848,1.077853455,32.99259338,15.06106191,8,10.19663341,-4.206563331,64.63235503,49922.75973,0.453772541,10.71833656,6938,1.085988405,48.81067788,Ver�nica V�zquez
31.60349725,0.222831101,139479.2037,2870.498188,4724,4.023218696,Azulejo,458.899183,46.3798926,0.51573045,61.27632505,0.055204482,Referido,0.02958138,164.8125951,6,1.010416896,92.64519334,198.7501673,4,Mayorista,Azuay,16,2.918439241,34,4.020299264,Porcelanato,2023-03-23 0:00:00,0.766489569,1236,668,79.37439195,49.47164176,23.6772111,4.575805038,1.074956023,49.38554953,50.64480566,5,8.895401929,2.207407201,74.72881857,4404.734674,0.357435151,10.11503253,17425,1.502402414,46.42239209,Mar�a Morocho
31.43289719,0.17741856,105341.2697,10810.46394,3607,9.833854785,Azulejo,414.2036202,35.29577001,0.478405304,74.65187065,0.082273532,Instagram,0.239548626,579.594169,5,18.94411967,80.65387367,377.4071335,0,Hogar,Azuay,19,1.764079971,9,7.873012757,Porcelanato,2023-03-24 0:00:00,0.167193161,3925,975,10.29477527,29.1142315,22.05163068,3.797207535,1.078174511,18.93476797,27.34206966,4,-2.773134596,-4.430031473,95.95854903,33009.48304,0.950204261,0.94007976,964,1.27598807,31.75628111,Elena Calle
9.941914335,0.067058167,137114.1185,2461.972853,1547,5.26887327,Cer�mica,415.5580721,84.30417746,0.574106829,64.9815055,0.077791159,Sala de Ventas,0.101068092,591.3989314,4,17.4987318,83.7784325,364.5562513,5,Mayorista,Quito,0,1.300702035,32,9.907234656,Cer�mica,2023-03-25 0:00:00,0.062140898,455,1389,69.70919831,64.97196116,18.01851562,-4.590304281,1.006655142,17.697205,26.95594556,10,16.21842775,2.664579065,90.1963661,41843.30462,0.19179961,35.15739939,2665,2.746440578,17.90784264,Carolina Torres
39.94254228,0.091446726,125978.5558,12734.45909,1933,3.537200431,Porcelanato,147.2933043,34.23854115,0.052305796,53.29736355,0.05386837,Instagram,0.249272212,635.4835832,2,3.895434886,95.48559068,89.59459256,1,Mayorista,Azuay,0,2.530901013,16,9.164927133,Cer�mica,2023-03-26 0:00:00,0.083117001,1002,512,0.24732118,85.92068229,18.07078932,-3.265520412,1.054027548,15.95585059,56.72553711,3,-6.587274454,1.396711019,53.799299,19418.78599,0.727581433,54.20750446,19177,1.905108138,40.85823629,Ana Ochoa
34.06756161,0.271063108,67334.78129,12577.01547,2446,4.665484078,Porcelanato,338.2716878,116.2903049,0.353588857,97.09915764,0.023133672,Facebook,0.025830373,435.8627517,2,6.878338859,88.4710321,386.1370406,9,Constructor,Azuay,8,1.2435963,9,5.695397534,Cer�mica,2023-03-27 0:00:00,0.601119317,1751,1944,76.71328776,98.60019522,22.40783881,-0.226141669,1.099531567,52.50887638,36.89621357,14,18.62838279,1.987539561,75.39978708,47082.3718,0.716308255,50.5376313,13075,2.983853623,11.77850034,Paola Mora
41.6401983,0.226974473,141361.4855,1882.915764,4339,3.991239247,Porcelanato,137.6605462,141.5965372,0.224985924,68.23847422,0.015641869,Web,0.081411577,71.35476528,7,2.183104794,95.92070373,144.4716936,1,Constructor,Guayas,8,2.301101331,33,2.747400141,Porcelanato,2023-03-28 0:00:00,0.777559522,3928,1407,34.44494868,17.76636764,22.3515237,1.859767375,1.011113108,21.02320006,34.9689102,9,-9.865876881,-4.55223083,109.9977486,46456.77898,0.866326884,90.90127039,13224,2.572933796,50.15202553,Luis Ochoa
27.94628346,0.2123651,134616.3305,14032.59581,4267,4.139546952,Cer�mica,450.2021771,159.7918692,0.714851935,56.75508337,0.083132139,Sala de Ventas,0.26406275,149.2023778,8,9.394471422,81.84480282,479.2544568,2,Hogar,Quito,16,2.030097179,9,0.971434879,Porcelanato,2023-03-29 0:00:00,0.40919789,4990,887,69.75125779,77.21423383,7.973378819,4.510303411,1.096713277,17.05560379,56.96704211,13,5.903850838,-2.324484118,132.6901837,15608.8083,0.938580207,90.71615997,17988,1.616250711,35.20177491,Andr�s P�rez
